"","Length","GC"
"ENSG00000049656",6557,0.579533323166082
"ENSG00000049759",17455,0.472529361214552
"ENSG00000049768",2647,0.603324518322629
"ENSG00000049769",4173,0.580397795351066
"ENSG00000049860",5067,0.428261298598776
"ENSG00000049883",12115,0.425257944696657
"ENSG00000050030",11757,0.409883473675257
"ENSG00000050130",4350,0.390114942528736
"ENSG00000050165",5059,0.527179284443566
"ENSG00000050327",5818,0.564798899965624
"ENSG00000050344",4249,0.453753824429277
"ENSG00000050393",6057,0.444444444444444
"ENSG00000050405",6317,0.41538705081526
"ENSG00000050426",6032,0.466014588859416
"ENSG00000050438",17980,0.456618464961068
"ENSG00000050555",7594,0.627205688701607
"ENSG00000050628",9653,0.382057391484513
"ENSG00000050730",3768,0.41427813163482
"ENSG00000050748",8955,0.415968732551647
"ENSG00000050767",3586,0.639709983268265
"ENSG00000050820",9178,0.635868380910874
"ENSG00000051009",4736,0.560388513513513
"ENSG00000051108",5155,0.430261881668283
"ENSG00000051128",3422,0.626826417299825
"ENSG00000051180",3046,0.49080761654629
"ENSG00000051341",9400,0.414574468085106
"ENSG00000051382",7850,0.397707006369427
"ENSG00000051523",3357,0.637176050044683
"ENSG00000051596",3453,0.483058210251955
"ENSG00000051620",10356,0.47759752800309
"ENSG00000051825",10304,0.400135869565217
"ENSG00000052126",12558,0.422599139990444
"ENSG00000052344",3010,0.596677740863787
"ENSG00000052723",5894,0.374109263657957
"ENSG00000052749",8529,0.563841013014421
"ENSG00000052795",10868,0.417556128082444
"ENSG00000052802",2892,0.393499308437068
"ENSG00000052841",11284,0.404200638071606
"ENSG00000052850",5750,0.582434782608696
"ENSG00000053108",6734,0.537422037422037
"ENSG00000053254",11033,0.45508927762168
"ENSG00000053328",1774,0.578354002254791
"ENSG00000053371",1781,0.600224592925323
"ENSG00000053372",2822,0.561658398299079
"ENSG00000053438",1297,0.578257517347726
"ENSG00000053501",2431,0.562731386260798
"ENSG00000053524",20568,0.449047063399455
"ENSG00000053702",2803,0.541205850874063
"ENSG00000053747",13522,0.485948824138441
"ENSG00000053770",13034,0.35384379315636
"ENSG00000053900",7494,0.370696557245797
"ENSG00000053918",3971,0.632838076051372
"ENSG00000054116",3527,0.520272185993762
"ENSG00000054118",4736,0.476351351351351
"ENSG00000054148",1612,0.649503722084367
"ENSG00000054179",2633,0.645271553361185
"ENSG00000054219",8798,0.407137985905888
"ENSG00000054267",11073,0.415424907432493
"ENSG00000054277",3716,0.452368137782562
"ENSG00000054282",5322,0.417888012025554
"ENSG00000054356",8261,0.558528023241738
"ENSG00000054392",6641,0.447824122873061
"ENSG00000054523",17720,0.441422121896163
"ENSG00000054598",3926,0.56316861946001
"ENSG00000054611",5315,0.576105362182502
"ENSG00000054654",31374,0.430356346018997
"ENSG00000054690",10817,0.511694554867339
"ENSG00000054793",8317,0.498016111578694
"ENSG00000054796",1867,0.382967327262989
"ENSG00000054803",3024,0.502645502645503
"ENSG00000054938",3135,0.574800637958533
"ENSG00000054965",7887,0.505895777862305
"ENSG00000054967",6322,0.612938943372351
"ENSG00000054983",6825,0.432234432234432
"ENSG00000055044",3299,0.392240072749318
"ENSG00000055070",4747,0.543079839898884
"ENSG00000055118",5877,0.655266292326017
"ENSG00000055130",3548,0.45913190529876
"ENSG00000055147",6543,0.392786183707779
"ENSG00000055163",10498,0.512097542389026
"ENSG00000055208",6010,0.434941763727121
"ENSG00000055211",2248,0.413701067615658
"ENSG00000055332",10753,0.386310796986887
"ENSG00000055483",9235,0.555820249052518
"ENSG00000055609",20114,0.447350104404892
"ENSG00000055732",6623,0.408274195983693
"ENSG00000055813",3982,0.499748869914616
"ENSG00000055917",6978,0.411149326454572
"ENSG00000055950",3573,0.575986565910999
"ENSG00000055955",5462,0.558403515195899
"ENSG00000055957",4544,0.560739436619718
"ENSG00000056050",1436,0.389275766016713
"ENSG00000056097",6792,0.40650765606596
"ENSG00000056277",4634,0.382391022874407
"ENSG00000056291",2359,0.451038575667656
"ENSG00000056487",5753,0.592212758560751
"ENSG00000056558",6449,0.548146999534812
"ENSG00000056586",11545,0.386834127327848
"ENSG00000056736",3038,0.466425279789335
"ENSG00000056972",6553,0.467114298794445
"ENSG00000056998",3646,0.535655512890839
"ENSG00000057019",11274,0.397285790313997
"ENSG00000057149",1777,0.396736072031514
"ENSG00000057252",7005,0.398715203426124
"ENSG00000057294",7043,0.447536561124521
"ENSG00000057468",3266,0.370483772198408
"ENSG00000057593",3795,0.592094861660079
"ENSG00000057608",4033,0.43962310934788
"ENSG00000057657",6369,0.451405244151358
"ENSG00000057663",5546,0.403353768481789
"ENSG00000057704",6515,0.453415195702226
"ENSG00000057757",2186,0.492680695333943
"ENSG00000057935",10580,0.487145557655955
"ENSG00000058056",8440,0.445023696682464
"ENSG00000058063",9196,0.377337973031753
"ENSG00000058085",6543,0.50099342809109
"ENSG00000058091",6841,0.406227159771963
"ENSG00000058262",4697,0.540557802852885
"ENSG00000058272",11815,0.367414303851037
"ENSG00000058335",9929,0.528552724342834
"ENSG00000058404",8159,0.61858070842015
"ENSG00000058453",8871,0.644797655281254
"ENSG00000058600",9488,0.524135750421585
"ENSG00000058668",9721,0.467030140932003
"ENSG00000058673",9700,0.390721649484536
"ENSG00000058729",5502,0.374591057797165
"ENSG00000058799",2075,0.48289156626506
"ENSG00000058804",5135,0.407400194741967
"ENSG00000058866",10978,0.444525414465294
"ENSG00000059122",8419,0.612543057370234
"ENSG00000059145",7494,0.594475580464372
"ENSG00000059377",6271,0.502790623505023
"ENSG00000059378",6285,0.489737470167064
"ENSG00000059573",3766,0.498406797663303
"ENSG00000059588",7743,0.451892031512334
"ENSG00000059691",11757,0.473930424428
"ENSG00000059728",6351,0.427019367028814
"ENSG00000059758",6547,0.392698946082175
"ENSG00000059769",2586,0.41492652745553
"ENSG00000059804",6159,0.455593440493587
"ENSG00000059915",6338,0.649889555064689
"ENSG00000060069",7415,0.6
"ENSG00000060138",8610,0.409988385598142
"ENSG00000060140",3424,0.463200934579439
"ENSG00000060237",14370,0.479540709812109
"ENSG00000060303",408,0.477941176470588
"ENSG00000060339",6059,0.425812840402707
"ENSG00000060491",4702,0.640153126329222
"ENSG00000060558",2613,0.620742441637964
"ENSG00000060566",2678,0.594100074682599
"ENSG00000060642",3382,0.525724423418096
"ENSG00000060656",6682,0.616881173301407
"ENSG00000060688",3881,0.425663488791549
"ENSG00000060709",8536,0.508083411433927
"ENSG00000060718",8281,0.456949643762831
"ENSG00000060749",10537,0.382461801271709
"ENSG00000060762",1546,0.427554980595084
"ENSG00000060971",7106,0.505769772023642
"ENSG00000060982",11775,0.390233545647558
"ENSG00000061273",9928,0.594379532634972
"ENSG00000061337",5706,0.602523659305994
"ENSG00000061455",9350,0.432406417112299
"ENSG00000061492",2089,0.496888463379607
"ENSG00000061656",2240,0.622767857142857
"ENSG00000061676",22520,0.390319715808171
"ENSG00000061794",1979,0.410308236483072
"ENSG00000061918",3724,0.429914070891515
"ENSG00000061936",10157,0.480555282071478
"ENSG00000061938",11297,0.632734354253342
"ENSG00000061987",16014,0.363244660921693
"ENSG00000062038",6236,0.536882617062219
"ENSG00000062096",2204,0.516333938294011
"ENSG00000062194",6472,0.359239802224969
"ENSG00000062282",7905,0.537254901960784
"ENSG00000062370",3848,0.410343035343035
"ENSG00000062485",6402,0.472352389878163
"ENSG00000062524",3490,0.637249283667622
"ENSG00000062582",2613,0.507845388442403
"ENSG00000062598",6598,0.475750227341619
"ENSG00000062650",7280,0.404120879120879
"ENSG00000062716",6916,0.416859456333141
"ENSG00000062725",9876,0.387201296071284
"ENSG00000062822",4858,0.648826677645121
"ENSG00000063015",5115,0.591593352883675
"ENSG00000063046",6146,0.456557110315652
"ENSG00000063127",3599,0.494859683245346
"ENSG00000063169",7507,0.642600239776209
"ENSG00000063176",6009,0.620402729239474
"ENSG00000063177",4209,0.568306010928962
"ENSG00000063180",2075,0.588433734939759
"ENSG00000063241",4408,0.618874773139746
"ENSG00000063244",4115,0.611907654921021
"ENSG00000063245",17616,0.528269754768392
"ENSG00000063322",3835,0.5374185136897
"ENSG00000063438",7678,0.572154206824694
"ENSG00000063515",1033,0.706679574056147
"ENSG00000063587",8139,0.495515419584716
"ENSG00000063601",6323,0.463703938004112
"ENSG00000063660",6516,0.647329650092081
"ENSG00000063761",5317,0.528117359413203
"ENSG00000063854",5975,0.602677824267782
"ENSG00000063978",7270,0.522558459422283
"ENSG00000064012",7243,0.396658843020848
"ENSG00000064042",10862,0.449548886024673
"ENSG00000064102",3345,0.420328849028401
"ENSG00000064115",3888,0.482767489711934
"ENSG00000064195",2715,0.58232044198895
"ENSG00000064199",5205,0.433045148895293
"ENSG00000064201",3793,0.64065383601371
"ENSG00000064205",4981,0.54025296125276
"ENSG00000064218",2387,0.524088814411395
"ENSG00000064225",6288,0.433047073791349
"ENSG00000064270",7352,0.550462459194777
"ENSG00000064300",4150,0.635180722891566
"ENSG00000064309",10600,0.459811320754717
"ENSG00000064313",6547,0.384145410111501
"ENSG00000064393",15402,0.491754317621088
"ENSG00000064419",4676,0.474764756201882
"ENSG00000064489",1931,0.648368720870016
"ENSG00000064490",2503,0.610067918497803
"ENSG00000064545",3281,0.621761658031088
"ENSG00000064547",2980,0.623154362416107
"ENSG00000064601",5856,0.582137978142076
"ENSG00000064607",8468,0.536844591402929
"ENSG00000064651",10664,0.385971492873218
"ENSG00000064652",3550,0.430704225352113
"ENSG00000064655",3618,0.541459369817579
"ENSG00000064666",3645,0.583539094650206
"ENSG00000064687",8367,0.636906896139596
"ENSG00000064692",7325,0.465392491467577
"ENSG00000064703",6019,0.404884532314338
"ENSG00000064726",4169,0.413768289757736
"ENSG00000064763",5411,0.441323230456478
"ENSG00000064787",8186,0.458709992670413
"ENSG00000064835",1569,0.383046526449968
"ENSG00000064886",3295,0.466767830045524
"ENSG00000064932",6626,0.666012677331724
"ENSG00000064933",5448,0.388950073421439
"ENSG00000064961",3857,0.654135338345865
"ENSG00000064989",6144,0.346516927083333
"ENSG00000064995",1580,0.464556962025316
"ENSG00000064999",6777,0.553047070975358
"ENSG00000065000",8601,0.607371235902802
"ENSG00000065029",6789,0.561643835616438
"ENSG00000065054",3550,0.67887323943662
"ENSG00000065057",2430,0.632098765432099
"ENSG00000065060",9908,0.470427937020589
"ENSG00000065135",27174,0.418267461544123
"ENSG00000065150",9671,0.418570985420329
"ENSG00000065154",3388,0.412632821723731
"ENSG00000065183",10275,0.398832116788321
"ENSG00000065243",6897,0.370305930114543
"ENSG00000065268",2357,0.652524395417904
"ENSG00000065308",6908,0.495946728430805
"ENSG00000065320",6383,0.61726460911797
"ENSG00000065325",6052,0.492729676140119
"ENSG00000065328",5454,0.441327466079941
"ENSG00000065357",10215,0.521194322075379
"ENSG00000065361",8658,0.505775005775006
"ENSG00000065371",4518,0.449977866312528
"ENSG00000065413",9189,0.439656110566982
"ENSG00000065427",4065,0.46789667896679
"ENSG00000065457",4486,0.49799375835934
"ENSG00000065485",4030,0.518610421836228
"ENSG00000065491",3462,0.509243212016176
"ENSG00000065518",1889,0.418740074113287
"ENSG00000065526",13294,0.506769971415676
"ENSG00000065534",22167,0.483691974556774
"ENSG00000065548",3125,0.39392
"ENSG00000065559",5714,0.404095204760238
"ENSG00000065600",2914,0.474605353466026
"ENSG00000065609",6651,0.486393023605473
"ENSG00000065613",7974,0.397792826686732
"ENSG00000065615",9635,0.400311364815776
"ENSG00000065618",6508,0.545482483097726
"ENSG00000065621",9921,0.481907065819978
"ENSG00000065665",3916,0.432328907048008
"ENSG00000065675",3295,0.474051593323217
"ENSG00000065717",4038,0.62555720653789
"ENSG00000065802",7410,0.530769230769231
"ENSG00000065809",7019,0.43553212708363
"ENSG00000065833",3371,0.39513497478493
"ENSG00000065882",9032,0.479849424269265
"ENSG00000065883",8921,0.458356686470127
"ENSG00000065911",4870,0.420123203285421
"ENSG00000065923",10033,0.449915279577395
"ENSG00000065970",6296,0.507782719186785
"ENSG00000065978",1930,0.558549222797928
"ENSG00000065989",6646,0.611646102919049
"ENSG00000066027",3825,0.451241830065359
"ENSG00000066032",7535,0.458261446582614
"ENSG00000066044",6956,0.474698102357677
"ENSG00000066056",6694,0.580221093516582
"ENSG00000066084",10361,0.434996621947688
"ENSG00000066117",5136,0.519665109034268
"ENSG00000066135",5172,0.506380510440835
"ENSG00000066136",5990,0.515525876460768
"ENSG00000066185",2195,0.472892938496583
"ENSG00000066230",2783,0.635644987423644
"ENSG00000066248",4678,0.584651560495938
"ENSG00000066279",10938,0.370451636496617
"ENSG00000066294",9255,0.436196650459211
"ENSG00000066322",2507,0.585161547666534
"ENSG00000066336",2069,0.620106331561141
"ENSG00000066379",3672,0.45479302832244
"ENSG00000066382",8197,0.448578748322557
"ENSG00000066405",3880,0.467525773195876
"ENSG00000066422",7416,0.401159654800431
"ENSG00000066427",28202,0.436032905467697
"ENSG00000066455",3295,0.41608497723824
"ENSG00000066468",7486,0.497996259684745
"ENSG00000066557",2884,0.350901525658807
"ENSG00000066583",1940,0.427319587628866
"ENSG00000066629",8899,0.478705472525003
"ENSG00000066651",2690,0.405947955390335
"ENSG00000066654",6501,0.407014305491463
"ENSG00000066697",3253,0.475253612050415
"ENSG00000066735",6756,0.683392539964476
"ENSG00000066739",14778,0.4341588848288
"ENSG00000066777",10964,0.408883619117111
"ENSG00000066813",8158,0.439445942632998
"ENSG00000066827",8900,0.504269662921348
"ENSG00000066855",4629,0.377403326852452
"ENSG00000066923",8583,0.544331818711406
"ENSG00000066926",4473,0.436843281913704
"ENSG00000066933",20253,0.397866982669234
"ENSG00000067048",5738,0.388637155803416
"ENSG00000067057",4836,0.58085194375517
"ENSG00000067064",3589,0.442463081638339
"ENSG00000067066",12618,0.425344745601522
"ENSG00000067082",6139,0.473692783841016
"ENSG00000067113",2016,0.478670634920635
"ENSG00000067141",8117,0.489836146359492
"ENSG00000067167",3878,0.398401237751418
"ENSG00000067177",6350,0.457322834645669
"ENSG00000067182",4005,0.55330836454432
"ENSG00000067191",7094,0.584296588666479
"ENSG00000067208",8276,0.38472692121798
"ENSG00000067221",10461,0.525188796482172
"ENSG00000067225",8571,0.541127056352818
"ENSG00000067248",4734,0.40135192226447
"ENSG00000067334",7519,0.407633993882165
"ENSG00000067365",8254,0.521928761812455
"ENSG00000067369",12991,0.457085674697868
"ENSG00000067445",6716,0.52933293627159
"ENSG00000067533",7883,0.3520233413675
"ENSG00000067560",2582,0.502323780015492
"ENSG00000067596",9302,0.47204902171576
"ENSG00000067601",1060,0.537735849056604
"ENSG00000067606",7636,0.592849659507596
"ENSG00000067646",5527,0.379410168264881
"ENSG00000067704",4165,0.423289315726291
"ENSG00000067715",6494,0.416230366492147
"ENSG00000067798",12135,0.447795632468068
"ENSG00000067829",2717,0.604711078395289
"ENSG00000067836",3683,0.645940809122998
"ENSG00000067840",4341,0.64800737157337
"ENSG00000067842",7534,0.55840191133528
"ENSG00000067900",11113,0.395392783226851
"ENSG00000067955",4129,0.414386049891015
"ENSG00000067992",2695,0.448237476808905
"ENSG00000068001",4545,0.622882288228823
"ENSG00000068024",13368,0.550119688809096
"ENSG00000068028",3683,0.611729568286723
"ENSG00000068078",4834,0.623293338849814
"ENSG00000068079",1973,0.5727318803852
"ENSG00000068097",4868,0.470419063270337
"ENSG00000068120",4032,0.577132936507937
"ENSG00000068137",4803,0.637934624193213
"ENSG00000068305",6925,0.426859205776173
"ENSG00000068308",3592,0.59326280623608
"ENSG00000068323",4283,0.581134718655148
"ENSG00000068354",4223,0.568316362775278
"ENSG00000068366",6415,0.380046765393609
"ENSG00000068383",3706,0.537506745817593
"ENSG00000068394",1742,0.569460390355913
"ENSG00000068400",6841,0.517468206402573
"ENSG00000068438",2872,0.534470752089137
"ENSG00000068489",4080,0.452696078431373
"ENSG00000068615",5380,0.460408921933086
"ENSG00000068650",13733,0.512633801791306
"ENSG00000068654",13519,0.515940528145573
"ENSG00000068697",1946,0.439362795477903
"ENSG00000068724",6949,0.572024751762844
"ENSG00000068745",5624,0.511557610241821
"ENSG00000068781",4294,0.424545877969259
"ENSG00000068784",5045,0.410505450941526
"ENSG00000068796",4774,0.416841223292836
"ENSG00000068831",6084,0.627876397107166
"ENSG00000068878",10241,0.397129186602871
"ENSG00000068885",7175,0.372264808362369
"ENSG00000068903",6224,0.593508997429306
"ENSG00000068912",2592,0.418981481481481
"ENSG00000068971",3376,0.594194312796208
"ENSG00000068976",4981,0.558321622164224
"ENSG00000068985",665,0.512781954887218
"ENSG00000069011",3511,0.675590999715181
"ENSG00000069018",3185,0.511773940345369
"ENSG00000069020",14675,0.499148211243612
"ENSG00000069122",6650,0.439097744360902
"ENSG00000069188",11607,0.58318256224692
"ENSG00000069206",4483,0.39014053089449
"ENSG00000069248",6080,0.437664473684211
"ENSG00000069275",6546,0.389245340666056
"ENSG00000069329",9733,0.423404911127093
"ENSG00000069345",5065,0.411253701875617
"ENSG00000069399",3242,0.643121529919803
"ENSG00000069424",9534,0.611181036291168
"ENSG00000069431",11616,0.378099173553719
"ENSG00000069482",1300,0.64
"ENSG00000069493",6957,0.381055052465143
"ENSG00000069509",1399,0.398856325947105
"ENSG00000069535",2891,0.486682808716707
"ENSG00000069667",17040,0.384976525821596
"ENSG00000069696",1477,0.717670954637779
"ENSG00000069702",8705,0.436760482481333
"ENSG00000069712",4065,0.386715867158672
"ENSG00000069764",1116,0.593189964157706
"ENSG00000069812",5407,0.569077122248937
"ENSG00000069849",2584,0.450077399380805
"ENSG00000069869",9097,0.391117950972848
"ENSG00000069943",4542,0.399383531483928
"ENSG00000069956",6388,0.390576080150282
"ENSG00000069966",13302,0.481807247030522
"ENSG00000069974",5605,0.429438001784121
"ENSG00000069998",4936,0.55226904376013
"ENSG00000070010",8736,0.47275641025641
"ENSG00000070018",10337,0.408725935958208
"ENSG00000070019",4177,0.434282978214029
"ENSG00000070031",366,0.715846994535519
"ENSG00000070047",5769,0.629398509273704
"ENSG00000070061",6048,0.444444444444444
"ENSG00000070081",8995,0.421456364647026
